#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
6200000,12400.000001608712,-515030.4421757711,105495.5482810241,302.17513907360643,403.0910666314506,259
6300000,12600.000001649458,-513375.3635024405,104347.16614804271,298.8857819737323,403.9382902348567,259
6400000,12800.000001690203,-511928.3607258457,104659.08940261329,299.77923628878153,404.8485755102885,259
6500000,13000.000001730948,-513278.8813174688,104953.8659408302,300.62357657500905,403.83107847735096,259
6600000,13200.000001771694,-514198.5741479071,104452.97334253648,299.18884977357897,404.1534053690708,259
6700000,13400.00000181244,-514465.6495317612,104461.85196754553,299.21428117604677,403.79364051738656,259
6800000,13600.000001853185,-513807.31198939495,104042.67160190026,298.01360600681244,404.0502680689632,259
6900000,13800.00000189393,-514013.1760324021,105122.20619604061,301.1057603340278,402.8500589781637,259
7000000,14000.000001934675,-513546.24935308145,104365.16991285945,298.9373508809137,403.95423403013746,259
7100000,14200.00000197542,-513976.11840523407,104720.58462804084,299.95537953462195,403.7282107645509,259
7200000,14400.000002016166,-514686.92778059654,104684.63546947343,299.8524089148499,404.804097758586,259
7300000,14600.000002056911,-513985.38836131385,105214.76460623066,301.37087910849124,403.0290188825095,259
7400000,14800.000002097657,-513594.0050438531,105258.19701453765,301.49528430126304,403.77891480245864,259
7500000,15000.000002138402,-513940.8368719346,104563.798925512,299.5062919452556,405.5194549464384,259
7600000,15200.000002179147,-513802.93760330975,106054.94172752975,303.7774322058666,404.10259409846344,259
7700000,15400.000002219893,-514087.8256917051,105148.02174099113,301.1797048370215,404.18814704011305,259
7800000,15600.000002260638,-513674.3292863807,104820.61387010035,300.2418973130806,403.6987899058087,259
7900000,15800.000002301384,-513366.2395832706,103765.70244806382,297.22027212738953,404.2701263466639,259
8000000,16000.000002342129,-513735.3382129199,104401.48078796337,299.0413575798995,403.38390693889136,259
8100000,16200.000002382874,-512493.567535941,105348.07794340618,301.7527338583625,405.4166291665569,259
8200000,16400.000002423618,-514299.97609573696,104562.36154873739,299.50217480918826,402.9125728908091,259
8300000,16600.000002464363,-513512.46060264204,104358.01625578775,298.9168603734397,404.0295009119676,259
8400000,16800.00000250511,-513493.5283734356,103934.5384135514,297.7038757692791,405.0707006454009,259
8500000,17000.000002545854,-513064.4507623762,105434.43945827393,302.0001026164854,404.27555742058126,259
8600000,17200.0000025866,-513511.3701868779,104277.4624361142,298.6861268300875,403.20542462700615,259
8700000,17400.000002627345,-514031.18939163815,104268.29499495402,298.65986815990976,403.05668577510744,259
8800000,17600.00000266809,-513853.3294513668,104423.31312514126,299.1038928207749,403.55931132753074,259
8900000,17800.000002708835,-512559.8875185959,104416.38519796054,299.0840488805003,404.73962116749055,259
9000000,18000.00000274958,-513125.6393459756,104239.29807395668,298.5768111136377,404.5641609676074,259
9100000,18200.000002790326,-514129.7834913619,104990.23912024076,300.72776173472454,404.68410388122567,259
9200000,18400.00000283107,-512530.53969919775,104400.44200212602,299.0383821438742,404.9988958597559,259
9300000,18600.000002871817,-512119.24777017254,104775.69839071011,300.1132441001967,403.9893782810635,259
9400000,18800.000002912562,-511997.6616103025,104380.46043592377,298.9811481406915,404.6311040011283,259
9500000,19000.000002953308,-513952.3655038108,104793.09700697963,300.1630796560718,404.3224664326446,259
9600000,19200.000002994053,-513532.4333622665,104543.66147272894,299.448611429874,405.5410648739361,259
9700000,19400.0000030348,-513921.2676805104,104680.34459650423,299.8401183949432,401.72911277469956,259
9800000,19600.000003075544,-513589.13428972336,103897.1421571614,297.5967601690514,403.58652013681206,259
9900000,19800.00000311629,-512797.3286462128,105622.16372967465,302.5378087921706,406.0844586302291,259
10000000,20000.000003157034,-513463.6295729615,104926.68306650134,300.5457155755206,403.65690314255994,259
