#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
6000000,12000.000001527222,-513066.8668941655,105446.59528144996,302.0349210293817,405.86743952345887,263
6100000,12200.000001567967,-513784.42767517455,104610.40498525489,299.6397875553923,402.4681691711792,263
6200000,12400.000001608712,-513567.66382297175,103973.56817035563,297.81567027039785,403.5127028391069,263
6300000,12600.000001649458,-514101.161413244,104451.90505578203,299.18578983689105,403.6873332240025,263
6400000,12800.000001690203,-512720.35008430947,105295.08555346448,301.6009456259546,405.1659911695487,263
6500000,13000.000001730948,-515010.1161582102,105008.32886204263,300.77957690924,403.24077911787464,263
6600000,13200.000001771694,-513408.64139472926,104608.0172908174,299.6329483862475,404.35382960145745,263
6700000,13400.00000181244,-512988.7761084428,105453.39473776083,302.0543969853802,404.7552441527255,263
6800000,13600.000001853185,-513400.73328508204,103827.4636058773,297.39717709405153,404.9366243119674,263
6900000,13800.00000189393,-513533.513493069,104431.32632985129,299.1268453650967,404.93238434571674,263
7000000,14000.000001934675,-512561.88787525194,105898.89810780517,303.3304701941027,404.21441340955494,263
7100000,14200.00000197542,-514038.1944666323,105727.32158703497,302.83901666956734,402.5351793887975,263
7200000,14400.000002016166,-513658.0813434473,105105.0572443874,301.0566399025479,405.1334973259993,263
7300000,14600.000002056911,-512691.7171027283,105153.45854124622,301.1952776825109,403.33113970963325,263
7400000,14800.000002097657,-513624.0498606628,104856.57420282037,300.344899939427,404.08690303947054,263
7500000,15000.000002138402,-513906.2531234282,105100.41323457262,301.043337878581,402.87408054536735,263
7600000,15200.000002179147,-513831.43113975786,105359.50952926348,301.7854778091978,404.803626573841,263
7700000,15400.000002219893,-513394.17537191836,104715.65595393974,299.94126213529825,403.162958634711,263
7800000,15600.000002260638,-513449.7287906604,103957.3738495569,297.76928422644346,404.1317846631258,263
7900000,15800.000002301384,-512509.5545469327,104210.7920554959,298.4951601792316,404.2960143871914,263
8000000,16000.000002342129,-513434.07164763985,105276.39338117634,301.5474048855841,404.99441022815523,263
8100000,16200.000002382874,-514745.56038511265,105132.99187616422,301.1366541911096,403.5271200252803,263
8200000,16400.000002423618,-513382.2469764254,105175.70377798099,301.2589956081825,405.5673059559828,263
8300000,16600.000002464363,-512719.2068588957,103941.67620109045,297.7243208210129,403.785639566159,263
8400000,16800.00000250511,-513019.30442935275,104268.33852609387,298.65999284790325,404.8915533321919,263
8500000,17000.000002545854,-513606.87191854697,105482.74798910663,302.1384746829912,405.44415313904284,263
8600000,17200.0000025866,-513270.13032250013,105542.0287170377,302.3082748546462,404.5654251829439,263
8700000,17400.000002627345,-513570.9618828627,104697.69350716204,299.8898115770369,405.00982186017484,263
8800000,17600.00000266809,-512523.0492405407,103959.65187622566,297.77580926979044,403.5286734190727,263
8900000,17800.000002708835,-513999.9649335062,104118.48630118568,298.23076509715975,404.83395575045125,263
9000000,18000.00000274958,-514199.2810270237,105277.44375452574,301.5504135121859,404.12448198516324,263
9100000,18200.000002790326,-513233.9103946388,104724.55150341126,299.96674201518414,404.87668383977865,263
9200000,18400.00000283107,-513251.8608593112,104835.11579230521,300.2834357517208,404.4981115592725,263
9300000,18600.000002871817,-513332.9216415719,104844.15692473692,300.3093326307309,404.5246145171738,263
9400000,18800.000002912562,-514910.0340654901,104584.28567940986,299.56497297785955,402.7656100635735,263
9500000,19000.000002953308,-513502.18707519816,105050.66783880495,300.90085014209063,403.3005109152667,263
9600000,19200.000002994053,-513963.40826307563,104256.47450264811,298.6260102487026,405.72065273102334,263
9700000,19400.0000030348,-513803.226520102,104717.47995440534,299.9464866931431,402.46139671380513,263
9800000,19600.000003075544,-513372.5007086303,104914.67122743031,300.51130958208336,405.6371915793484,263
9900000,19800.00000311629,-514545.5826316974,104756.08644285286,300.05706880969547,404.15221918476493,263
10000000,20000.000003157034,-514090.0703584319,105155.99553605285,301.20254449870373,403.3167618870653,263
